1 -0.369275  0.066225 252
95 -1.0883811  0.19525053 12145
96 -1.0899057  0.19357083 12263
97 -1.0914918  0.19231314 12371
98 -1.0924582  0.19185561 12484
99 -1.0930414  0.19127702 12614
100 -1.0937372  0.19107775 12721
101 -1.0949894  0.19080371 12833
102 -1.0964801  0.18978934 12945
103 -1.0967961  0.18891056 13069
104 -1.096745  0.18774483 13196
105 -1.0971921  0.1863019 13306
106 -1.0982403  0.18514741 13416
107 -1.0988783  0.18361343 13526
108 -1.0995234  0.18207049 13645
109 -1.1007553  0.18059989 13760
110 -1.1014716  0.17932136 13897
111 -1.1018324  0.17836419 14015
112 -1.1018313  0.17817634 14131
113 -1.1015642  0.17786084 14254
114 -1.1005572  0.17709967 14387
115 -1.1005741  0.17653902 14490
116 -1.1012123  0.17630431 14589
117 -1.101869  0.17671506 14695
118 -1.1027307  0.17706271 14781
119 -1.1032067  0.1768312 14890
120 -1.1030015  0.17724031 15020
121 -1.1037514  0.17834793 15136
122 -1.1048631  0.17969303 15246
123 -1.106197  0.18128801 15348
124 -1.1075528  0.18268054 15454
125 -1.1093888  0.184009 15548
126 -1.1111593  0.18498869 15638
127 -1.1129427  0.18603386 15728
128 -1.114582  0.18739834 15822
129 -1.1153802  0.18874079 15937
130 -1.1153535  0.18944798 16069
131 -1.1155748  0.19016613 16191
132 -1.1166939  0.19138655 16300
133 -1.1175015  0.19250338 16411
134 -1.1181972  0.19355979 16518
135 -1.1188389  0.1946025 16628
136 -1.119584  0.19563051 16736
137 -1.1209186  0.19688723 16838
138 -1.1218357  0.197949 16952
139 -1.1225412  0.19940441 17069
140 -1.1229166  0.20059321 17194
141 -1.1229472  0.20157482 17326
142 -1.1233592  0.20301998 17440
143 -1.12434  0.20462946 17560
144 -1.124713  0.20618333 17707
145 -1.1248479  0.20739974 17841
146 -1.1245548  0.20905813 17969
147 -1.1246313  0.21057126 18084
148 -1.1251108  0.21222635 18181
149 -1.1260482  0.21412148 18302
150 -1.1264777  0.21536042 18422
151 -1.1269924  0.21601945 18527
152 -1.1271702  0.21631637 18648
153 -1.1275042  0.21691814 18767
154 -1.1275724  0.21740008 18889
155 -1.1277302  0.21777903 19005
156 -1.1282532  0.21847452 19116
157 -1.1283812  0.2190742 19231
158 -1.1286978  0.21959051 19351
159 -1.1289153  0.22006753 19462
160 -1.1295789  0.22072055 19569
161 -1.1304335  0.22171304 19679
162 -1.1317446  0.22270625 19788
163 -1.1322376  0.22376656 19909
164 -1.1318244  0.22451524 20040
165 -1.1312733  0.22509833 20160
166 -1.1314869  0.22621423 20275
167 -1.1320515  0.22748451 20392
168 -1.1329131  0.22876228 20509
169 -1.1338104  0.23035281 20619
170 -1.1350165  0.23234846 20718
171 -1.1363569  0.23416053 20800
172 -1.1375039  0.23599033 20890
173 -1.1385465  0.23784733 20987
174 -1.1394556  0.23955797 21084
175 -1.1404221  0.241047 21182
176 -1.1412577  0.2422201 21285
177 -1.1413551  0.24304223 21405
178 -1.141689  0.24399045 21494
179 -1.1422099  0.24513219 21603
180 -1.1423907  0.2464509 21707
181 -1.1428903  0.24813419 21820
182 -1.1440041  0.25004505 21927
183 -1.1443755  0.25187063 22040
184 -1.1441825  0.25332031 22161
185 -1.1439162  0.25457358 22294
186 -1.1434437  0.25546169 22438
187 -1.1430477  0.25594225 22570
188 -1.1427541  0.25631057 22687
189 -1.142245  0.25649286 22829
190 -1.1417343  0.25667467 22977
191 -1.1413158  0.25679378 23106
192 -1.141197  0.2571668 23248
193 -1.1418021  0.25754585 23344
194 -1.1421746  0.25772925 23453
195 -1.1427258  0.25785282 23565
196 -1.143342  0.25775319 23669
197 -1.1432997  0.25756028 23808
198 -1.1428485  0.25723062 23937
199 -1.142501  0.2567956 24070
200 -1.1421365  0.25657363 24202
201 -1.1412922  0.25647456 24340
202 -1.1408037  0.25615458 24483
203 -1.1405578  0.25579674 24618
204 -1.1401567  0.25585582 24740
205 -1.1394628  0.25622159 24881
206 -1.1387158  0.25672348 25031
207 -1.1383436  0.25776129 25160
208 -1.1382638  0.25904898 25291
209 -1.1383035  0.26052907 25410
210 -1.1382692  0.26209042 25528
211 -1.1385934  0.26363406 25614
212 -1.1391489  0.26535672 25708
213 -1.1400254  0.26734665 25804
214 -1.1413001  0.26975987 25895
215 -1.1427545  0.27212058 25967
216 -1.1443104  0.27455828 26032
217 -1.1459416  0.2770398 26105
218 -1.1477913  0.27956026 26170
219 -1.1495832  0.28210616 26232
220 -1.1512497  0.28455824 26294
221 -1.1528305  0.28699842 26358
222 -1.1544578  0.28943018 26428
223 -1.1561454  0.29194933 26495
224 -1.157465  0.29424342 26568
225 -1.1590914  0.29659956 26628
226 -1.1610905  0.29914917 26680
227 -1.1634096  0.30181415 26738
228 -1.1657212  0.30442336 26776
229 -1.1671926  0.30675508 26847
230 -1.1685118  0.30900011 26922
231 -1.1700308  0.31126699 26987
232 -1.1716059  0.31354267 27067
233 -1.1733143  0.31582511 27146
234 -1.1749159  0.31806982 27205
235 -1.1760762  0.32004394 27298
236 -1.1770572  0.32186229 27382
237 -1.1779666  0.32363012 27457
238 -1.178817  0.32547868 27538
239 -1.1788964  0.32694681 27642
240 -1.1785987  0.32810104 27769
241 -1.1787908  0.32940654 27893
242 -1.1791983  0.33081193 27991
243 -1.1800364  0.33229275 28077
244 -1.1804807  0.33370651 28172
245 -1.1813273  0.33509347 28258
246 -1.1816841  0.33634136 28372
247 -1.181817  0.33743198 28466
248 -1.1819396  0.33836532 28559
249 -1.182168  0.33929839 28684
250 -1.1821832  0.34001885 28801
251 -1.1821058  0.34061384 28926
252 -1.1817896  0.34089514 29054
253 -1.1813258  0.34116566 29179
254 -1.1813773  0.34173307 29278
255 -1.1809844  0.34210775 29403
256 -1.1809741  0.34260645 29520
257 -1.1812761  0.34325705 29616
258 -1.1817054  0.34390509 29712
259 -1.182026  0.34450941 29800
260 -1.1822324  0.3451075 29900
261 -1.1825507  0.34576585 30003
262 -1.1829074  0.34614561 30103
263 -1.1831896  0.34662139 30201
264 -1.1835298  0.34711847 30301
265 -1.1836578  0.34757995 30419
266 -1.1837005  0.34794784 30525
267 -1.1834041  0.3482963 30658
268 -1.1831272  0.34827626 30794
269 -1.1828162  0.34801441 30918
270 -1.1825383  0.34798856 31039
271 -1.1827438  0.3480083 31137
272 -1.182684  0.34813433 31239
273 -1.1822012  0.34828782 31373
274 -1.1821472  0.34848508 31515
275 -1.1819507  0.34860268 31649
276 -1.181471  0.34852341 31783
277 -1.1811039  0.34830966 31923
278 -1.1812798  0.3482112 32044
279 -1.1815915  0.34815215 32150
280 -1.1815698  0.34814652 32262
281 -1.1816373  0.34813096 32373
282 -1.1819284  0.34804991 32486
283 -1.1818366  0.34809068 32612
284 -1.1815689  0.34822901 32749
285 -1.1813509  0.34836807 32883
286 -1.1810513  0.34864537 33033
287 -1.1807487  0.34908567 33165
288 -1.1808346  0.34965187 33287
289 -1.1811045  0.35026345 33414
290 -1.1813357  0.35077392 33486
291 -1.1816588  0.35115172 33595
292 -1.1816506  0.35138288 33707
293 -1.1818172  0.3517634 33802
294 -1.1823378  0.3522639 33889
295 -1.1830522  0.35296157 33975
296 -1.184117  0.3538856 34042
297 -1.1850703  0.35495126 34125
298 -1.1856796  0.35603721 34224
299 -1.1858513  0.35690962 34335
300 -1.1863088  0.35788179 34430
301 -1.1869878  0.35900718 34519
302 -1.1880166  0.36031432 34587
303 -1.1891136  0.36167941 34651
304 -1.1901165  0.3630081 34733
305 -1.1911302  0.36430684 34809
306 -1.192026  0.36560082 34883
307 -1.192816  0.36692524 34966
308 -1.1936747  0.36809963 35052
309 -1.1946483  0.36938843 35126
310 -1.1956529  0.37072762 35194
311 -1.1961928  0.3718383 35298
312 -1.1964032  0.37277452 35404
313 -1.1967529  0.37375946 35499
314 -1.1968659  0.3745879 35598
315 -1.1970451  0.37549758 35711
316 -1.1973877  0.37643928 35813
317 -1.1976337  0.37730816 35911
318 -1.1979594  0.37822626 36016
319 -1.1983285  0.37916998 36103
320 -1.1989103  0.38032219 36181
321 -1.1994526  0.38144938 36265
322 -1.2001473  0.38271821 36339
323 -1.2007281  0.38382477 36423
324 -1.2012861  0.38485258 36514
325 -1.2019043  0.38591031 36592
326 -1.2025072  0.38689601 36675
327 -1.2029781  0.38793826 36766
328 -1.2034361  0.38892988 36864
329 -1.2042002  0.38992169 36929
330 -1.2045791  0.39083826 37017
331 -1.2048702  0.39171099 37110
332 -1.2048745  0.39254714 37221
333 -1.2050673  0.39339238 37315
334 -1.2054624  0.39421433 37402
335 -1.2058793  0.39491989 37497
336 -1.2060685  0.39543177 37599
337 -1.2061281  0.39586973 37699
338 -1.206034  0.39635111 37824
339 -1.2056176  0.39693293 37953
340 -1.2057199  0.39755283 38041
341 -1.2058994  0.39807973 38131
342 -1.2061558  0.39870585 38237
343 -1.2064181  0.39939778 38338
344 -1.2068023  0.40020709 38410
345 -1.2073856  0.4010038 38484
346 -1.2080986  0.40195603 38557
347 -1.2084481  0.40285908 38647
348 -1.2088281  0.40376527 38724
349 -1.2093993  0.40472299 38805
350 -1.2098364  0.40563125 38902
351 -1.2103506  0.40649676 38976
352 -1.2106848  0.40739052 39059
353 -1.2109065  0.40816399 39151
354 -1.2111467  0.40901511 39242
355 -1.2114792  0.40982539 39333
356 -1.2118631  0.41061032 39431
357 -1.2123377  0.41145683 39521
358 -1.2126238  0.41234138 39608
359 -1.2127763  0.41313451 39691
360 -1.2131699  0.414035 39772
361 -1.2134695  0.41484356 39863
362 -1.2135083  0.41551765 39973
363 -1.2133684  0.41592238 40097
364 -1.2133481  0.4162455 40208
365 -1.2131617  0.41646356 40334
366 -1.2129895  0.41666872 40457
367 -1.2127082  0.41694138 40576
368 -1.2127444  0.41723125 40690
369 -1.2126047  0.41736748 40798
370 -1.2124195  0.4173223 40906
371 -1.2121977  0.41724485 41038
372 -1.2118993  0.41712705 41174
373 -1.211436  0.41685248 41312
374 -1.2108935  0.41641621 41448
375 -1.210421  0.41596897 41607
376 -1.2103767  0.41559867 41728
377 -1.2104957  0.41527722 41831
378 -1.2106124  0.41502801 41920
379 -1.2107627  0.41486026 42023
380 -1.2108039  0.41448345 42138
381 -1.2106516  0.41379364 42260
382 -1.2105864  0.41298635 42368
383 -1.2102851  0.412158 42493
384 -1.2100202  0.41139463 42621
385 -1.2098919  0.41068373 42757
386 -1.2098032  0.41011781 42877
387 -1.2096559  0.4096667 42990
388 -1.2093881  0.4091182 43099
389 -1.2090384  0.4085635 43234
390 -1.2085151  0.4079958 43384
391 -1.2082503  0.40733021 43519
392 -1.2082654  0.40672063 43629
393 -1.2084852  0.40619163 43730
394 -1.2087487  0.40573461 43832
395 -1.2088051  0.4053093 43930
396 -1.2086789  0.40475306 44047
397 -1.2085098  0.4043074 44170
398 -1.2083555  0.40385955 44294
399 -1.2082281  0.40347704 44407
400 -1.2080878  0.40292413 44532
401 -1.2079621  0.40236241 44648
402 -1.2078713  0.40181639 44768
403 -1.2078602  0.40133703 44868
404 -1.2078734  0.40103079 44966
405 -1.2077342  0.40061531 45073
406 -1.2073865  0.4002633 45205
407 -1.2070485  0.39983302 45330
408 -1.206892  0.39924626 45439
409 -1.2068249  0.39864645 45543
410 -1.2067618  0.39808351 45668
411 -1.2066462  0.39739979 45780
412 -1.2065606  0.39674002 45909
413 -1.2065694  0.39610769 46026
414 -1.2063449  0.39561066 46158
415 -1.2061302  0.39507449 46278
416 -1.2056469  0.39442879 46425
417 -1.2050177  0.39399841 46568
418 -1.2047321  0.39379743 46693
419 -1.2045409  0.39359102 46827
420 -1.2043167  0.39337384 46949
421 -1.2042882  0.3931663 47055
422 -1.2043919  0.39293892 47166
423 -1.2043066  0.39266862 47296
424 -1.2043932  0.39239452 47414
425 -1.2045845  0.39201259 47506
426 -1.2048281  0.39157691 47613
427 -1.2049755  0.39126039 47707
428 -1.2049246  0.39092246 47823
429 -1.2051135  0.39067177 47925
430 -1.2051512  0.39026023 48025
431 -1.2051599  0.38985618 48137
432 -1.2048959  0.38946698 48264
433 -1.2044691  0.38901556 48411
434 -1.2042373  0.38851472 48552
435 -1.2040433  0.38812095 48688
436 -1.2039956  0.38767156 48810
437 -1.2042548  0.38730709 48907
438 -1.2043881  0.38700736 48997
439 -1.2042373  0.38651674 49102
440 -1.2040226  0.38607045 49221
441 -1.2037944  0.38558863 49351
442 -1.2036778  0.38511606 49463
443 -1.2034915  0.38466148 49599
444 -1.2033837  0.38422537 49716
445 -1.203333  0.38373284 49842
446 -1.2032954  0.3833095 49955
447 -1.2034244  0.38304402 50073
448 -1.2034401  0.38280815 50183
449 -1.2034895  0.3825669 50297
450 -1.2033811  0.38223789 50420
451 -1.2035528  0.38191976 50517
452 -1.2036413  0.38174295 50615
453 -1.2035414  0.3815069 50738
454 -1.2034301  0.38121608 50857
455 -1.2035078  0.38101668 50958
456 -1.2034342  0.38092333 51084
457 -1.2034883  0.38090016 51189
458 -1.2034735  0.38095055 51296
459 -1.203424  0.38095613 51413
460 -1.2032643  0.38082027 51523
461 -1.2032074  0.38062234 51634
462 -1.2032361  0.38042554 51748
463 -1.2031612  0.38021088 51871
464 -1.2030926  0.38001441 51996
465 -1.2029064  0.37984169 52132
466 -1.2027914  0.37952835 52258
467 -1.2026252  0.37921753 52389
468 -1.2025111  0.37887703 52522
469 -1.202328  0.37866695 52646
470 -1.2021903  0.37855984 52766
471 -1.2020917  0.37849437 52882
472 -1.2019691  0.37840026 53007
473 -1.2018631  0.37817207 53132
474 -1.2016383  0.37796266 53262
475 -1.2013442  0.37784982 53405
476 -1.2009202  0.37770678 53549
477 -1.2004488  0.37747117 53685
478 -1.2000391  0.37729783 53822
479 -1.1996165  0.37727724 53959
480 -1.1992776  0.3773132 54088
481 -1.1988553  0.37745335 54235
482 -1.1984413  0.37751668 54382
483 -1.1979199  0.37750699 54546
484 -1.1976001  0.37740436 54689
485 -1.1973749  0.37729688 54818
486 -1.1971607  0.37717819 54939
487 -1.1967523  0.37709112 55076
488 -1.1965277  0.37723443 55185
489 -1.1961183  0.377242 55333
490 -1.1957252  0.37722464 55485
491 -1.195327  0.37709605 55633
492 -1.1948528  0.37677515 55804
493 -1.1944138  0.3764409 55955
494 -1.1940651  0.37604127 56088
495 -1.1935594  0.37571937 56227
496 -1.1931385  0.37549005 56366
497 -1.1925897  0.37509824 56528
498 -1.1921744  0.3746497 56660
499 -1.191942  0.37435266 56799
500 -1.1917856  0.37407628 56918
501 -1.1915927  0.37377954 57056
502 -1.1913127  0.3733374 57198
503 -1.1911895  0.37291267 57317
504 -1.1909857  0.37243805 57453
505 -1.19073  0.37177431 57582
506 -1.1905943  0.37121769 57708
507 -1.1902861  0.37067653 57854
508 -1.1899681  0.37006181 57980
509 -1.189699  0.36947625 58098
510 -1.1892785  0.36892711 58236
511 -1.1887906  0.3684137 58382
512 -1.1884978  0.36800112 58516
513 -1.1882698  0.36765556 58661
514 -1.1879464  0.36723628 58795
515 -1.1876889  0.36681951 58925
516 -1.18732  0.36647922 59079
517 -1.1867598  0.36614758 59227
518 -1.1863425  0.36580005 59383
519 -1.1861186  0.36540763 59511
520 -1.1857895  0.36494327 59660
521 -1.1855521  0.36440991 59774
522 -1.1854465  0.36375642 59898
523 -1.1852098  0.36313728 60035
524 -1.1849439  0.36265592 60174
525 -1.1848647  0.36219929 60285
526 -1.1848411  0.36179211 60404
527 -1.1847972  0.36142915 60522
528 -1.1847685  0.36111193 60660
529 -1.184737  0.36096262 60786
530 -1.1846546  0.36082901 60896
531 -1.1846047  0.36068882 60988
532 -1.1845012  0.36054161 61117
533 -1.1844214  0.3603459 61243
534 -1.1844463  0.36019611 61349
535 -1.1845972  0.36009058 61460
536 -1.1847402  0.3598643 61569
537 -1.1849545  0.35980831 61683
538 -1.1850667  0.35985743 61784
539 -1.1849903  0.35981883 61920
540 -1.1846366  0.35978664 62043
541 -1.184375  0.35955963 62175
542 -1.1842701  0.35921405 62302
543 -1.1841378  0.35885965 62436
544 -1.1839551  0.35834517 62573
545 -1.1840784  0.35779722 62696
546 -1.1842412  0.35725586 62808
547 -1.1843469  0.3567125 62917
548 -1.1843599  0.35614888 63017
549 -1.1843696  0.35557671 63134
550 -1.1846516  0.35505116 63234
551 -1.1847082  0.3544716 63358
552 -1.1847146  0.35387679 63470
553 -1.1846572  0.35327129 63595
554 -1.1845985  0.35266112 63742
555 -1.1847038  0.35208462 63852
556 -1.1847271  0.35148076 63973
557 -1.1847326  0.35100117 64098
558 -1.1849245  0.35050108 64194
559 -1.1850232  0.34995901 64294
560 -1.1851646  0.34955047 64384
561 -1.185309  0.34925254 64500
562 -1.185526  0.34900269 64593
563 -1.185753  0.34879558 64696
564 -1.1859338  0.3485672 64789
565 -1.186097  0.34825527 64878
566 -1.186333  0.34796966 64982
567 -1.1866923  0.34764081 65057
568 -1.1868198  0.34735656 65150
569 -1.1868683  0.34703807 65252
570 -1.1869861  0.34670936 65359
571 -1.1871521  0.34632522 65466
572 -1.1872874  0.34596637 65571
573 -1.1873492  0.3456147 65681
574 -1.1873033  0.34520218 65792
575 -1.1871113  0.34468652 65931
576 -1.1870049  0.34421467 66056
577 -1.1869574  0.34377225 66172
578 -1.1870052  0.34334924 66298
579 -1.1870726  0.3428155 66398
580 -1.1870666  0.34231955 66498
581 -1.1869924  0.34186355 66626
582 -1.1868782  0.34139764 66751
583 -1.1867096  0.3409818 66883
584 -1.1865463  0.3406427 67006
585 -1.1865617  0.34046002 67095
586 -1.1865779  0.34024584 67206
587 -1.1865589  0.33993175 67332
588 -1.1866054  0.33965729 67443
589 -1.1866139  0.33947271 67578
590 -1.1865549  0.33920201 67692
591 -1.1865397  0.33891242 67808
592 -1.1863796  0.33866615 67938
593 -1.1861336  0.33842584 68056
594 -1.1857308  0.33811662 68199
595 -1.1853184  0.33776779 68335
596 -1.184954  0.33746785 68476
597 -1.1845818  0.33723067 68621
598 -1.1842785  0.33691066 68753
599 -1.1839121  0.33668439 68894
600 -1.183686  0.336362 69024
601 -1.1834275  0.33590183 69160
602 -1.1833117  0.33544348 69290
603 -1.1831896  0.33495462 69431
604 -1.1829477  0.33447233 69566
605 -1.1828293  0.33405023 69695
606 -1.1828594  0.333546 69803
607 -1.182878  0.33308593 69910
608 -1.1827663  0.33259556 70045
609 -1.1825073  0.33209261 70179
610 -1.1823396  0.33162279 70315
611 -1.18223  0.33117287 70423
612 -1.1819623  0.33071736 70577
613 -1.1816892  0.33024433 70727
614 -1.1814923  0.32976044 70878
615 -1.1810867  0.32928033 71028
616 -1.1808065  0.32876341 71157
617 -1.1807075  0.32833843 71284
618 -1.1805345  0.32795392 71421
619 -1.1804015  0.32759295 71551
620 -1.1802265  0.32725573 71683
621 -1.1799742  0.32697675 71812
622 -1.179895  0.32673732 71937
623 -1.1798107  0.32648806 72059
624 -1.1797414  0.32617652 72185
625 -1.1796501  0.3258463 72317
626 -1.1796658  0.32550673 72418
627 -1.1796962  0.32505564 72528
628 -1.1797961  0.32460955 72634
629 -1.1799739  0.32420324 72738
630 -1.1801194  0.32386962 72836
631 -1.1799993  0.323544 72959
632 -1.179821  0.32319624 73100
633 -1.1797957  0.32283997 73222
634 -1.1797516  0.32248726 73327
635 -1.179727  0.32230071 73452
636 -1.1796961  0.32230358 73578
637 -1.1797263  0.32236128 73688
638 -1.1796989  0.32236967 73813
639 -1.1796953  0.32248099 73932
640 -1.1798096  0.32269459 74051
641 -1.1800455  0.32306626 74162
642 -1.1801727  0.32333995 74279
643 -1.1801862  0.32362794 74383
644 -1.1801802  0.32386869 74497
645 -1.1803061  0.32411048 74593
646 -1.1804847  0.32434449 74694
647 -1.1805846  0.32456441 74819
648 -1.1805639  0.32474828 74939
649 -1.1804829  0.32493213 75060
650 -1.1801833  0.3249649 75209
651 -1.1799577  0.32501104 75328
652 -1.1797547  0.32506319 75456
653 -1.1796223  0.32532563 75605
654 -1.1796736  0.32571279 75710
655 -1.1799864  0.32625601 75806
656 -1.1803528  0.32686909 75884
657 -1.1805725  0.32750156 75968
658 -1.1808407  0.32814599 76065
659 -1.1811791  0.32880106 76142
660 -1.1812396  0.32934153 76231
661 -1.1812696  0.3297886 76345
662 -1.1813902  0.33025232 76440
663 -1.1815953  0.33078169 76530
664 -1.181777  0.33131593 76639
665 -1.1819506  0.33187617 76729
666 -1.182285  0.33244148 76803
667 -1.1824239  0.33291675 76914
668 -1.1825869  0.33336293 77010
669 -1.182653  0.33372661 77131
670 -1.1828375  0.33405168 77218
671 -1.1829642  0.33446064 77316
672 -1.1832656  0.33496815 77402
673 -1.1836045  0.33548943 77493
674 -1.1838214  0.33592287 77590
675 -1.1840405  0.33637124 77703
676 -1.1842317  0.3368177 77796
677 -1.1843974  0.33721176 77895
678 -1.1843942  0.33746167 78017
679 -1.1844935  0.33767529 78122
680 -1.1845186  0.33784094 78245
681 -1.184389  0.33792438 78369
682 -1.1843443  0.3378987 78483
683 -1.1842594  0.3378062 78593
684 -1.1841318  0.33776014 78719
685 -1.1839023  0.33784425 78857
686 -1.1837044  0.33794289 78990
687 -1.1836754  0.3380732 79115
688 -1.1837195  0.33832609 79237
689 -1.1837463  0.338518 79350
690 -1.1837705  0.33864804 79450
691 -1.1838047  0.33872495 79574
692 -1.1838251  0.33879742 79696
693 -1.1839647  0.33898225 79789
694 -1.1841164  0.33926572 79891
695 -1.1842044  0.33956363 80002
696 -1.1842241  0.33985375 80112
697 -1.1841721  0.34009704 80237
698 -1.1842244  0.34033369 80351
699 -1.1842664  0.34059937 80459
700 -1.184375  0.34086546 80546
701 -1.1843443  0.34113286 80664
702 -1.184295  0.34146911 80790
703 -1.1843457  0.3418729 80904
704 -1.1844175  0.34231108 81011
705 -1.1844726  0.34269814 81120
706 -1.184617  0.34314451 81206
707 -1.1846825  0.3435718 81306
708 -1.1848142  0.34395185 81419
709 -1.1849141  0.34431259 81531
710 -1.1849727  0.3446794 81649
711 -1.1851255  0.34511899 81747
712 -1.1853796  0.3456661 81833
713 -1.185579  0.34617214 81928
714 -1.1857795  0.34670618 82032
715 -1.1858363  0.34717552 82142
716 -1.1859678  0.34764223 82232
717 -1.186104  0.34811534 82328
718 -1.186242  0.34857906 82425
719 -1.1865221  0.34912065 82497
720 -1.1868693  0.34967526 82574
721 -1.1871751  0.35022458 82662
722 -1.1873191  0.35072718 82766
723 -1.1875422  0.35128567 82858
724 -1.1877337  0.35183325 82948
725 -1.1880116  0.35244681 83036
726 -1.1883702  0.35308404 83110
727 -1.1886883  0.35363557 83185
728 -1.1890313  0.35412325 83264
729 -1.1894019  0.35456523 83340
730 -1.1897702  0.35503753 83414
731 -1.1900325  0.35549177 83484
732 -1.1903095  0.35592888 83563
733 -1.190714  0.35642943 83624
734 -1.1910923  0.35695525 83693
735 -1.1915118  0.35747082 83768
736 -1.19176  0.35792464 83843
737 -1.1920001  0.35837201 83906
738 -1.1922125  0.35884321 84004
739 -1.192431  0.35934814 84089
740 -1.192817  0.35993446 84152
741 -1.1931218  0.36041687 84235
742 -1.1933774  0.36088337 84319
743 -1.1936239  0.3613841 84413
744 -1.1938655  0.3618191 84484
745 -1.1940691  0.36226951 84587
746 -1.194258  0.36276756 84678
747 -1.1943307  0.36324287 84759
748 -1.1945823  0.36379402 84852
749 -1.1949144  0.36438603 84924
750 -1.1953987  0.36504993 84984
751 -1.1959163  0.36571335 85045
752 -1.1963993  0.3663297 85118
753 -1.1968401  0.36693795 85174
754 -1.1972406  0.36748278 85256
755 -1.1975316  0.36794748 85336
756 -1.1977862  0.3683917 85420
757 -1.1980396  0.36878851 85499
758 -1.1982836  0.36920711 85591
759 -1.1986834  0.36966156 85670
760 -1.1990184  0.37004283 85757
761 -1.1992551  0.37034929 85847
762 -1.1993748  0.37067464 85954
763 -1.1995555  0.3710076 86036
764 -1.1997239  0.37138359 86139
765 -1.1999857  0.37182703 86227
766 -1.2002969  0.3723149 86311
767 -1.2005755  0.37277479 86384
768 -1.200812  0.37325999 86456
769 -1.201071  0.37376565 86534
770 -1.201376  0.37426748 86594
771 -1.2016667  0.37478768 86681
772 -1.202015  0.37529843 86749
773 -1.2023586  0.37582408 86815
774 -1.2028026  0.37639012 86882
775 -1.2032704  0.37699715 86948
776 -1.2037591  0.37762755 87004
777 -1.2042663  0.37824464 87068
778 -1.204802  0.3788768 87125
779 -1.2052538  0.37949304 87178
780 -1.2056137  0.38006728 87245
781 -1.2058663  0.38057798 87329
782 -1.2060874  0.38105978 87404
